"","Gene","X","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC180min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC180min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC180min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX180min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX180min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX180min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"973","SP_1020",1095,2430.672225,-0.494721806,0.103621876,-4.774298873,1.8e-06,3.65e-06,2767.7323,2791.577977,2950.151474,1959.290627,1931.624722,2183.656252,"SPD_0906","SP_RS05065","SPT_RS05305","SPT_1072","SPD_RS04830","peptide chain release factor 1","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"prfA","peptide chain release factor 1"
"974","SP_1436",1096,42.56298531,-1.884946597,0.39485903,-4.773720376,1.81e-06,3.66e-06,86.7749481,68.59646739,49.02967589,16.50623949,17.75892601,16.71165499,"SPD_1265","SP_RS07045","SPT_RS04160","SPT_0837","SPD_RS06670","hypothetical protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"975","SP_1597",1097,276.8685807,-0.991589072,0.207749963,-4.772992777,1.82e-06,3.66e-06,286.2278139,397.2630198,441.5660445,216.7819453,191.2499724,128.1226882,"SPD_1422","SP_RS07870","SPT_RS07630","SPT_1535","SPD_RS07490","conserved hypothetical protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"976","SP_1161",1100,1739.163941,-0.573481629,0.120426009,-4.762107746,1.92e-06,3.86e-06,1976.396579,2007.788776,2285.560196,1525.726737,1408.41944,1231.091917,"SPD_1025","SP_RS05725","SPT_RS05880","SPT_1187","SPD_RS05455","putative acetoin dehydrogenase complex, E3 component, dihydrolipoamide dehydrogenase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","acetoin dehydrogenase complex, E3 component, dihydrolipoamide dehydrogenase"
"977","SP_0761",1101,2350.899292,-0.514890597,0.108140848,-4.761296103,1.92e-06,3.87e-06,2840.260615,2604.279797,2880.194497,2073.18368,1919.330081,1788.147084,"SPD_0663","SP_RS03720","SPT_RS03855","SPT_0774","SPD_RS03530","ATP-dependent RNA helicase, DEAD/DEAH box family","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"cshB","DEAD/DEAH box helicase"
"978","SP_0938",1102,753.0562755,-0.611154937,0.1284226,-4.758936022,1.95e-06,3.91e-06,929.9166079,902.4909144,926.7804589,640.4420922,622.9284817,495.779098,"SPD_0828","SP_RS04635","SPT_RS06260","SPT_1262","SPD_RS04405","tetrapyrrole methylase family protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rsmI","16S rRNA C1402 (ribose-2'-O) methylase RsmI"
"979","SP_2032",1103,54.84419462,1.703238036,0.357922123,4.758683322,1.95e-06,3.91e-06,38.85445437,16.70174858,19.43249349,62.17350208,86.0624876,105.8404816,"SPD_1841","SP_RS10275","SPT_RS10040","SPT_2027","SPD_RS09720","transcriptional regulator, BglG family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"",""
"980","SP_0360",1104,7850.856165,-0.59714252,0.125522938,-4.757238234,1.96e-06,3.93e-06,10435.0113,9945.294789,7990.043402,6486.95212,5535.320631,6712.514753,"n.p.","SP_RS01760","n.p","n.p.","n.p","UDP-N-acetylglucosamine 2-epimerase","CAPSULE","Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"cps4L","UDP-N-acetylglucosamine 2-epimerase"
"981","SP_1071",1105,259.5526034,-0.90259045,0.18972976,-4.757242352,1.96e-06,3.93e-06,300.4744471,331.0525165,398.2166359,184.8698823,209.0088984,133.6932399,"SPD_0956","SP_RS05295","SPT_RS05510","SPT_1114","SPD_RS05095","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC transporter ATP-binding protein"
"982","SP_1878",1106,1146.847985,0.55432181,0.116583471,4.754720407,1.99e-06,3.98e-06,928.6214595,922.7716091,950.9963354,1487.212178,1371.535517,1219.950814,"SPD_1658","SP_RS09315","SPT_RS08940","SPT_1795","SPD_RS08770","CBS domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","CBS domain protein"
"983","SP_1004",1107,444.141285,-1.130663175,0.237829667,-4.754088032,1.99e-06,3.99e-06,879.4058173,574.420853,384.4644097,305.9156385,225.4017532,295.2392381,"SPD_0890","SP_RS04980","SPT_RS05185","SPT_1050","SPD_RS04745","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"984","SP_0226",1108,16500.47442,0.519193445,0.109321194,4.749247862,2.04e-06,4.08e-06,13338.73419,12993.9604,14351.94281,21208.31691,20108.56853,17001.32367,"SPD_0209","SP_RS01090","SPT_RS01370","SPT_0272","SPD_RS01125","ribosomal protein L18","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rplR","50S ribosomal protein L18"
"985","SP_2048",1109,33.63734608,2.171421948,0.458368086,4.737288686,2.17e-06,4.33e-06,10.36118783,9.543856332,15.84495623,82.53119745,72.40177528,11.14110333,"SPD_1858","SP_RS10355","SPT_RS10115","SPT_2043","SPD_RS09800","conserved hypothetical protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Cellular community",NA,2,"comGF","Late competence protein ComGF"
"986","SP_0954",1110,44.44339187,1.792498817,0.379251199,4.726415692,2.29e-06,4.56e-06,16.83693023,13.71929348,27.80341377,91.33452518,72.40177528,44.5644133,"SPD_0843","SP_RS04730","SPT_RS06195","SPT_1248","SPD_RS04495","competence protein CelA","TRANSPORT","Membrane","CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"comEA/celA","competence protein CelA"
"987","SP_1739",1111,14034.9814,-0.487474325,0.103283177,-4.719784369,2.36e-06,4.71e-06,17102.43567,15302.97714,16801.9318,12299.34925,12152.56968,10550.62485,"SPD_1549","SP_RS08605","SPT_RS08345","SPT_1677","SPD_RS08180","KH domain protein","RNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rny","Ribonuclease Y"
"988","SP_0517",1112,19623.43875,0.47218849,0.100688557,4.689594372,2.74e-06,5.45e-06,16667.26578,15326.24029,17306.57871,21837.20464,24699.93394,21903.40914,"SPD_0460","SP_RS02530","SPT_RS02740","SPT_0550","SPD_RS02440","dnaK protein","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"dnaK","molecular chaperone"
"989","SP_0157",1113,15014.6035,0.497990458,0.106235279,4.687618508,2.76e-06,5.5e-06,13706.55635,12235.22382,11369.80246,17167.58949,16752.13151,18856.31738,"SPD_0159","SP_RS00810","SPT_RS01040","SPT_0204","SPD_RS00875","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"990","SP_0429",1114,45.60746243,1.576762043,0.336986705,4.679003708,2.88e-06,5.73e-06,27.19811806,22.66665879,20.62833925,81.98098947,71.03570405,50.13496496,"SPD_0391","SP_RS02115","SPT_RS02340","SPT_0465","SPD_RS02090","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"991","SP_0962",1115,1521.988378,-0.622496919,0.133087996,-4.677333327,2.91e-06,5.77e-06,2113.682318,1815.718667,1600.938502,1213.208603,1073.731988,1314.650192,"SPD_0850","SP_RS04770","SPT_RS06155","SPT_1241","SPD_RS04535","lactoylglutathione lyase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"gloA","Lactoylglutathione lyase"
"992","SP_1516",1116,341.8783055,-0.721254858,0.154200232,-4.677391538,2.91e-06,5.77e-06,433.8747405,451.5437027,396.7218287,262.9994159,255.4553203,250.6748248,"SPD_1343","SP_RS07465","SPT_RS07215","SPT_1453","SPD_RS07070","acetyltransferase, GNAT family","VARIOUS METABOLISM AND BIOSYNTHESIS",NA,"METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Acetyltransferase"
"993","SP_2035",1117,21.92041962,2.332046934,0.498630358,4.676905238,2.91e-06,5.78e-06,2.590296958,5.368419187,9.865727466,32.462271,47.81249311,33.42330998,"SPD_1844","SP_RS10290","SPT_RS10055","SPT_2030","SPD_RS09735","putative hexulose-6-phosphate synthase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"ulaD","3-keto-L-gulonate-6-phosphate decarboxylase"
"994","SP_1636",1118,507.2821495,-0.622511429,0.133136049,-4.675754126,2.93e-06,5.8e-06,600.9488943,634.6664461,607.7886042,390.6476679,402.9910133,406.6502714,"SPD_1448","SP_RS08065","SPT_RS07820","SPT_1575","SPD_RS07630","Rrf2 family protein","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Hypothetical Protein"
"995","SP_1851",1120,314.7298702,0.718029141,0.153758891,4.669838174,3.01e-06,5.96e-06,239.6024686,246.9472826,233.7878448,400.5514116,422.1160106,345.3742031,"SPD_1632","SP_RS09185","SPT_RS08810","SPT_1768","SPD_RS08625","conserved hypothetical protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","acyl-CoA thioesterase"
"996","SP_1983",1121,2083.778966,0.538477117,0.115323805,4.66926248,3.02e-06,5.97e-06,1561.949066,1732.209924,1799.448898,2316.375608,2730.776392,2361.913905,"SPD_1780","SP_RS09965","SPT_RS09725","SPT_1962","SPD_RS09410","ribulose-phosphate 3-epimerase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"rpe","Ribulose-5-phosphate 3-epimerase"
"997","SP_0522",1122,772.7916956,-0.73996256,0.158653934,-4.66400386,3.1e-06,6.12e-06,844.4368083,953.7891422,1070.580911,475.3796973,562.8213475,729.7422678,"SPD_0464","SP_RS02555","SPT_RS02770","SPT_0556","SPD_RS02470","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Membrane transport",NA,NA,2,"ccmA","ABC-type multidrug transport system, ATPase component"
"998","SP_1041",1123,75.05136892,-1.641851523,0.352081153,-4.663275803,3.11e-06,6.14e-06,160.5984114,112.7368029,78.02893541,47.86809452,23.22321094,27.85275831,"SPD_0922","SP_RS05155","SPT_RS05425","SPT_1096","SPD_RS04925","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"999","SP_1433",1124,150.4209575,-1.105770892,0.237222548,-4.661322886,3.14e-06,6.19e-06,259.0296958,203.9999291,157.552678,92.98514913,94.25891499,94.69937827,"SPD_1262","SP_RS07030","SPT_RS04145","SPT_0834","SPD_RS06655","transcriptional regulator, AraC family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Transcriptional regulator, AraC family"
"1000","SP_0961",1125,11690.61395,-0.568047988,0.121872881,-4.660987589,3.15e-06,6.2e-06,14999.11454,14451.18796,12441.57922,8044.040711,9852.105723,10355.65554,"SPD_0849","SP_RS04765","SPT_RS06160","SPT_1242","SPD_RS04530","ribosomal protein L20","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rplT","50S ribosomal protein L20"
"1001","SP_1667",1126,6880.842029,-0.502483623,0.107884444,-4.657609609,3.2e-06,6.29e-06,8050.642946,7974.488456,8221.439555,6406.621754,5490.24028,5141.619185,"SPD_1480","SP_RS08235","SPT_RS07985","SPT_1606","SPD_RS07810","cell division protein FtsA","CELL DIVISION","Intracellular","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"FtsA","Cell division ATPase"
"1002","SP_1212",1128,348.7509055,-0.699989669,0.150455957,-4.652455668,3.28e-06,6.44e-06,420.9232557,436.0349362,433.1951242,249.2442163,274.5803176,278.5275831,"SPD_1070","SP_RS05950","SPT_RS05010","SPT_1016","SPD_RS05680","tRNA pseudouridine synthase B","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"TruB","tRNA pseudouridine(55) synthase B"
"1003","SP_0777",1129,681.6431153,-0.613696589,0.132517344,-4.63106617,3.64e-06,7.14e-06,792.6308692,804.069896,858.617251,535.3523675,480.8570736,618.3312346,"SPD_0676","SP_RS03790","SPT_RS07080","SPT_1424","SPD_RS03595","hypothetical protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"",""
"1004","SP_0580",1130,480.2996019,-0.693997973,0.150158133,-4.621780781,3.8e-06,7.46e-06,564.6847369,587.5436554,643.9629382,418.1580671,338.7856655,328.6625481,"SPD_0505","SP_RS02870","SPT_RS03040","SPT_0610","SPD_RS02715","acetyltransferase, GNAT family","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","Ribosomal protein S18 acetylase RimI and related acetyltransferases"
"1005","SP_0254",1133,7075.663545,0.551661894,0.119646396,4.61076902,4.01e-06,7.84e-06,5087.343226,5609.401559,6510.184282,8312.542207,9236.007597,7698.502398,"SPD_0238","SP_RS01235","SPT_RS01520","SPT_0302","SPD_RS01275","leucyl-tRNA synthetase","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"leuS","leucyl-tRNA synthetase"
"1006","SP_0830",1135,801.325738,0.651975055,0.142068068,4.589173795,4.45e-06,8.68e-06,541.3720642,643.6138114,657.7151644,872.0796531,928.9284376,1164.245297,"SPD_0725","SP_RS04060","SPT_RS06825","SPT_1372","SPD_RS03835","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"1007","SP_1051",1136,264.6012307,-1.171235969,0.255588128,-4.582513196,4.59e-06,8.96e-06,546.5526582,310.1753308,247.540071,135.9013718,180.3214026,167.1165499,"SPD_0931","SP_RS05200","n.p","n.p.","SPD_RS04970","conserved hypothetical protein","UNKNOWN",NA,"CELLULAR PROCESSES","CELLULAR PROCESSES",NA,"Cell growth and death","Cellular community",NA,2,"","Toxin PezT"
"1008","SP_2105",1137,261.9434839,-0.944903598,0.206237906,-4.581619441,4.61e-06,8.99e-06,321.1968228,311.9648038,375.4955666,159.0101071,136.6071232,267.3864798,"SPD_1931","SP_RS10725","n.p","n.p.","SPD_RS10165","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1009","SP_0370",1138,2470.29033,0.495205776,0.108196731,4.576901439,4.72e-06,9.19e-06,1924.59064,2088.911555,2111.863601,2652.002478,2919.294222,3125.079483,"SPD_0337","SP_RS01805","SPT_RS02085","SPT_0413","SPD_RS01795","recombination protein U","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"recU","Holliday junction-specific endonuclease (Recombination protein U homolog)"
"1010","SP_0137",1139,120.8013656,1.166914228,0.255032177,4.575556861,4.75e-06,9.24e-06,86.7749481,81.12277882,51.12240596,153.5080273,146.1696218,206.1104115,"SPD_0140","SP_RS00700","SPT_RS00935","SPT_0182","SPD_RS00780","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","CELLULAR PROCESSES","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Antibiotic response/sensing","Membrane transport",NA,2,"",""
"1011","SP_0486",1140,696.2090856,0.672356093,0.147150149,4.569183918,4.9e-06,9.51e-06,646.279091,484.3507088,486.1112988,820.9103106,920.7320102,818.8710944,"SPD_0436","SP_RS02400","SPT_RS02625","SPT_0527","SPD_RS02320","RNA methyltransferase, TrmH family","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","RNA methyltransferase"
"1012","SP_1541",1141,5335.214827,-0.664995378,0.145745956,-4.562702082,5.05e-06,9.8e-06,7210.091583,5936.875129,6548.750307,5052.0097,4032.642276,3230.919964,"SPD_1370","SP_RS07590","SPT_RS07350","SPT_1479","SPD_RS07210","ribosomal protein S6","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"RpsF","30S ribosomal protein S6"
"1013","SP_0859",1142,1008.022842,-0.582777255,0.127820867,-4.559327964,5.13e-06,9.95e-06,1359.905903,1141.087323,1129.476314,836.3161342,751.3391774,830.0121977,"SPD_0752","SP_RS04210","SPT_RS06685","SPT_1345","SPD_RS03985","membrane protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","uncharacterized membrane protein"
"1014","SP_1626",1143,16937.68495,-0.595632915,0.131137641,-4.542043847,5.57e-06,1.08e-05,18176.11375,18965.432,24091.50855,14266.893,14522.70326,11603.45911,"SPD_1439","SP_RS08020","SPT_RS07770","SPT_1565","SPD_RS07580","ribosomal protein S15","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"RpsO","30S ribosomal protein S15"
"1015","SP_1251",1144,167.5942352,-1.012989176,0.223228904,-4.537894325,5.68e-06,1.1e-05,261.6199928,217.7192226,184.160246,90.78431719,112.017841,139.2637916,"SPD_1109","SP_RS06135","SPT_RS04825","SPT_0977","SPD_RS05870","putative endonuclease (DNA metabolism, DNA degradation)","VARIOUS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"McrB","5-methylcytosine-specific restriction endonuclease McrBC, GTP-binding regulatory subunit McrB"
"1016","SP_0932",1145,964.0579345,-0.596238472,0.131431408,-4.536499145,5.72e-06,1.11e-05,1065.907198,1137.508377,1298.98745,817.0588548,796.4195281,668.4661995,"SPD_0823","SP_RS04610","SPT_RS06285","SPT_1267","SPD_RS04380","gamma-glutamyl phosphate reductase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"proA","gamma-glutamyl phosphate reductase"
"1017","SP_1972",1146,2501.974109,0.507425275,0.111871717,4.535778006,5.74e-06,1.11e-05,1998.414103,2024.490524,2149.831703,2927.10647,2636.517477,3275.484378,"SPD_1769","SP_RS09915","SPT_RS09675","SPT_1952","SPD_RS09360","membrane protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1018","SP_1553",1147,3365.883164,-0.471985772,0.104081313,-4.534779168,5.77e-06,1.11e-05,3573.314654,4055.54245,4094.57586,2775.249066,2755.365674,2941.251278,"SPD_1385","SP_RS07660","SPT_RS07430","SPT_1495","SPD_RS07290","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Putative ABC transporter, ATP-binding component"
"1019","SP_1234",1148,474.2605769,-0.681548656,0.150492153,-4.528798641,5.93e-06,1.14e-05,533.6011734,584.5612003,619.1491389,316.3695902,385.2320873,406.6502714,"SPD_1093","SP_RS06050","SPT_RS04910","SPT_0993","SPD_RS05785","transcriptional regulator, biotin repressor family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Transcriptional regulator"
"1020","SP_1471",1149,102.0968764,-1.186439201,0.262072125,-4.527147627,5.98e-06,1.15e-05,107.4973238,169.4034499,147.3879891,59.97267015,61.47320543,66.84661995,"SPD_1301","SP_RS07230","SPT_RS04000","SPT_0804","SPD_RS06840","putative oxidoreductase","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Oxidoreductase"
"1021","SP_0790",1150,595.5677487,0.607067594,0.134293202,4.520464058,6.17e-06,1.19e-05,497.3370159,466.4559782,439.4733144,660.2495796,702.1606131,807.7299911,"SPD_0692","SP_RS03865","SPT_RS07005","SPT_1409","SPD_RS03670","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"1022","SP_0385",1151,560.1441982,0.650516962,0.144096253,4.514461317,6.35e-06,1.22e-05,384.6590983,412.1752953,499.5645635,677.8562351,668.0088323,718.6011645,"SPD_0350","SP_RS01890","SPT_RS02170","SPT_0430","SPD_RS01860","conserved hypothetical protein","REGULATOR",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1023","SP_0608",1153,115.4974747,1.112368553,0.247428023,4.495725819,6.93e-06,1.33e-05,93.25069049,52.49120983,72.94659096,147.4557394,165.294619,161.5459982,"SPD_0529","SP_RS02990","SPT_RS03160","SPT_0634","SPD_RS02835","amino acid ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Amino acid metabolism",NA,2,"hisM","ABC-type amino acid transport system, permease component"
"1024","SP_1130",1154,215.0920103,-1.074010371,0.238897089,-4.495703048,6.93e-06,1.33e-05,363.9367226,304.8069116,198.2114336,118.2947163,127.0446245,178.2576532,"n.p.","SP_RS05600","n.p","n.p.","n.p","transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","transcriptional regulator"
"1025","SP_0529",1155,193.4568732,-0.828489872,0.184565382,-4.48886927,7.16e-06,1.37e-05,262.9151412,244.5613185,237.3753821,138.6524117,137.9731944,139.2637916,"SPD_0471","SP_RS02590","SPT_RS02815","SPT_0565","SPD_RS02505","BlpC ABC transporter","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Cellular community",NA,2,"blpB","type I secretion membrane fusion protein"
"1026","SP_2207",1156,9.729224696,3.225041775,0.718923486,4.485931863,7.26e-06,1.39e-05,0,2.982455104,0.298961438,19.2572794,19.12499724,16.71165499,"SPD_2034","SP_RS11270","SPT_RS11005","SPT_2225","SPD_RS10675","putative competence protein ComF","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Cellular community",NA,2,"comFC",""
"1027","SP_1260",1157,548.3291644,-0.596742299,0.133286127,-4.477152375,7.56e-06,1.45e-05,646.279091,635.2629371,697.1780743,423.1099389,448.071364,440.0735813,"SPD_1118","SP_RS06180","SPT_RS04780","SPT_0967","SPD_RS05915","copper homeostasis protein CutC","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"CutC","Copper homeostasis regulating transport protein"
"1028","SP_1391",1158,708.489196,-0.633029338,0.141459179,-4.474996554,7.64e-06,1.46e-05,835.370769,876.2453095,904.0593896,584.8710859,627.0266953,423.3619264,"SPD_1223","SP_RS06820","SPT_RS04380","SPT_0884","SPD_RS06455","conserved hypothetical protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1029","SP_0891",1160,65.70527358,-1.432967234,0.321155399,-4.461912324,8.12e-06,1.55e-05,129.5148479,80.5262878,83.70920274,33.01247898,39.61606572,27.85275831,"n.p.","SP_RS04395","n.p","n.p.","n.p","putative type I restriction-modification system, S subunit","VARIOUS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"hsdS","Restriction endonuclease S subunit"
"1030","SP_2034",1162,17.00819105,2.353387057,0.527718894,4.459546712,8.21e-06,1.57e-05,7.770890874,4.175437145,4.185460137,36.31372688,27.32142463,22.28220665,"SPD_1843","SP_RS10285","SPT_RS10050","SPT_2029","SPD_RS09730","putative hexulose-6-phosphate isomerase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","L-xylulose 5-phosphate 3-epimerase"
"1031","SP_0245",1163,62.17367391,1.3733349,0.308074454,4.457801942,8.28e-06,1.58e-05,37.55930589,26.84209593,40.95771706,98.48722896,107.9196273,61.27606829,"SPD_0229","SP_RS01190","SPT_RS01475","SPT_0293","SPD_RS01230","putative pyruvate formate-lyase-activating enzyme","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"","Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)"
"1032","SP_0571",1164,343.8463096,-0.830938481,0.186956512,-4.44455489,8.81e-06,1.68e-05,547.8478066,431.859499,348.2900757,253.6458802,236.3303231,245.1042732,"SPD_0496","SP_RS02805","SPT_RS03000","SPT_0602","SPD_RS02645","cell filamentation protein Fic-related protein","CELL DIVISION","Intracellular","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"","cell filamentation protein Fic-like protein"
"1033","SP_1902",1165,131.4422988,0.980287703,0.220793213,4.439845271,9e-06,1.71e-05,68.64286939,94.8420723,92.67804589,158.4598991,173.4910464,200.5398599,"SPD_1705","SP_RS09560","SPT_RS09195","SPT_1847","SPD_RS09010","recombination regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"recX","recombination regulator RecX"
"1034","SP_0967",1166,806.0481326,-0.597589004,0.134855711,-4.431321453,9.37e-06,1.78e-05,970.0662108,889.3681119,1075.065332,687.7599787,662.5445474,551.4846146,"SPD_0855","SP_RS04795","SPT_RS06130","SPT_1236","SPD_RS04560","conserved hypothetical protein TIGR00043","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"ybeY","Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly"
"1035","SP_1767",1167,509.0146228,-0.733287789,0.165869262,-4.420878114,9.83e-06,1.87e-05,718.8074059,683.5787098,521.9866714,429.1622267,355.1785202,345.3742031,"n.p.","SP_RS08750","n.p","n.p.","n.p","glycosyl transferase, family 8","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","glycosyl transferase, family 8"
