"","Gene","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC45min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC45min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC45min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX45min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX45min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX45min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"968","SP_1081",1110,2507.68889318389,-0.0763798350582527,0.0706854106843642,-1.08056010877996,0.279892835255653,0.536335189719616,2715.16400690941,2390.12717343472,2624.44195279557,2400.71111287968,2458.41182604927,2457.27728703467,"SPD_0967","SP_RS05345","SPT_RS05575","SPT_1127","SPD_RS05160","UDP-N-acetylglucosamine 1-carboxyvinyltransferase","CARBOHYDRATE METABOLISM","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"","UDP-N-acetylglucosamine 1-carboxyvinyltransferase

; UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2 (EC 2.5.1.7)"
"969","SP_1051",1111,367.382580195867,-0.134534397290347,0.124620250336294,-1.07955486309247,0.280340450405936,0.536709395151598,382.837021697508,365.817174254703,410.202584611486,306.839354918159,338.60359160814,399.995754085205,"SPD_0931","SP_RS05200","n.p","n.p.","SPD_RS04970","conserved hypothetical protein","UNKNOWN",NA,"CELLULAR PROCESSES","CELLULAR PROCESSES",NA,"Cell growth and death","Cellular community",NA,2,"","Toxin PezT"
"970","SP_0419",1112,3986.42399855769,-0.0714797286889968,0.0664380767549661,-1.07588497711373,0.281978701420117,0.538875739371598,4342.49716830372,3883.50052569145,4039.6408697052,3736.07598548351,3891.02947899575,4025.79996316655,"SPD_0382","SP_RS02070","SPT_RS02295","SPT_0456","SPD_RS02045","enoyl-(acyl-carrier-protein) reductase","LIPOPROTEIN","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"","enoyl-ACP reductase (EC 1.3.1.9)"
"971","SP_1841",1113,397.043755339414,-0.1245722964017,0.115772447035478,-1.07600987619727,0.281922839479837,0.538875739371598,390.559958734633,405.04445229199,450.368254354694,400.11851881328,374.377435438976,361.79391240291,"SPD_1623","SP_RS09135","SPT_RS08765","SPT_1758","SPD_RS08580","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"972","SP_0232",1114,2805.99778967983,0.0907610999233563,0.0847101371871733,1.07143138869924,0.283975505581521,0.54160983921966,2885.06862172618,2411.10920587327,2848.34419689601,2595.86094260763,3012.49043049896,3083.11334047697,"SPD_0215","SP_RS01120","SPT_RS01400","SPT_0278","SPD_RS01155","translation initiation factor IF-1","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"infA","translation initiation factor IF-1"
"973","SP_0794",1115,187.99019531346,0.155202026387282,0.144823096128203,1.07166626412883,0.283869958672354,0.54160983921966,173.214444975529,174.242095467951,181.172808203406,197.604544567295,193.844316571736,207.86296209484,"SPD_0696","SP_RS03885","SPT_RS06985","SPT_1405","SPD_RS03690","MutT/nudix family protein","VARIOUS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"","MutT/nudix family protein"
"974","SP_1779",1116,591.239141499182,0.10700873540682,0.0999155858697359,1.07099142216243,0.284173286586338,0.54160983921966,577.013724345235,543.708318842401,581.974916917546,651.72678984617,584.028799284802,608.982299758936,"SPD_1570","SP_RS08825","SPT_RS08465","SPT_1701","SPD_RS08290","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"975","SP_0395",1117,12.5976829469593,0.203018387459888,0.190026585159451,1.06836834061685,0.285354392191628,0.542402852718134,9.92949047630424,13.6839341990537,5.12753230764358,9.8188593573811,25.7904455524628,11.2358357889103,"SPD_0361","SP_RS01960","n.p","n.p.","SPD_RS01935","putative transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","transcriptional regulator"
"976","SP_1934",1121,28.5900123419532,-0.22493747617451,0.211713469240449,-1.06246181209681,0.288026085499952,0.546017365292689,28.6851947093234,29.1923929579813,41.8748471790892,23.3197909737801,31.6140945481802,16.8537536833654,"SPD_1735","SP_RS09720","SPT_RS09400","SPT_1892","SPD_RS09170","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"977","SP_0881",1123,1166.52170349219,0.0968249666477627,0.0911840881579065,1.06186253110398,0.288298097178506,0.546046351468105,1022.73751905934,1127.55617800203,1226.33481024476,1126.71411125948,1303.66542518417,1192.12217720338,"SPD_0777","SP_RS04345","SPT_RS06555","SPT_1320","SPD_RS04120","thiazole biosynthesis protein ThiI","AMINO ACID METABOLSIM","Intracellular","METABOLISM","GENETIC INFORMATION PROCESSING",NA,"Cofactor and vitamin metabolism","Translation",NA,2,"thiI","(Thiamine biosynthesis protein ThiI) (tRNA 4-thiouridine synthase)"
"978","SP_1930",1124,29.0774749436022,0.224421426554999,0.211783294314323,1.05967483073485,0.289292557089206,0.547442410078952,15.445874074251,32.8414420777289,24.7830728202773,34.3660077508338,29.950194835118,37.0782581034038,"SPD_1731","SP_RS09700","SPT_RS09380","SPT_1888","SPD_RS09150","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"979","SP_0384",1125,1318.56058894681,0.0817233038897713,0.077165037011331,1.05907166062489,0.289567145166897,0.547474949128881,1231.25681906173,1312.74542082922,1295.55649639794,1312.04508163005,1374.38116298931,1385.37855277263,"SPD_0349","SP_RS01885","SPT_RS02165","SPT_0429","SPD_RS01855","FMN-dependent dehydrogenase family protein","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"","Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)"
"980","SP_0358",1126,10438.25722069,0.0586141656030687,0.0554884057819066,1.05633176475546,0.290816668498411,0.549349070955701,10355.3552900657,9931.79944167319,10382.3983342603,10290.1646065354,10829.4912824648,10840.3343691406,"n.p.","SP_RS01750","n.p","n.p.","n.p","capsular polysaccharide biosynthesis protein Cps4J","CAPSULE","Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"cps4J","capsular polysaccharide biosynthesis protein Cps4J"
"981","SP_1766",1127,246.351671353635,-0.141155145346577,0.133918628471956,-1.0540366710531,0.291866128215919,0.55084228457432,271.406073018983,247.223077862904,260.649558971882,249.153556193545,220.46671198073,229.211050093769,"n.p.","SP_RS08745","n.p","n.p.","n.p","glycosyl transferase, family 8","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","glycosyl transferase, family 8"
"982","SP_0929",1128,1183.36778105329,-0.0887620078534452,0.0843713734772371,-1.05203938486781,0.29278148027202,0.55159097301912,1172.78315292349,1277.16719191168,1211.80680203977,1134.07825577752,1074.04726478159,1230.32401888567,"SPD_0820","SP_RS04595","SPT_RS06300","SPT_1270","SPD_RS04365","ribosomal large subunit pseudouridine synthase D","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rluD","Ribosomal large subunit pseudouridine synthase D"
"983","SP_2051",1130,8.66513380303243,-0.186359147871474,0.177264270192775,-1.05130688586487,0.293117665552381,0.551735641265411,17.6524275134298,7.29809823949532,8.54588717940596,3.68207225901791,5.8236489957174,8.98866863112821,"SPD_1861","SP_RS10370","SPT_RS10130","SPT_2046","SPD_RS09815","competence protein CglC","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Cellular community",NA,2,"cglC","Late competence protein ComGC"
"984","SP_1287",1131,1862.37937685438,0.0752674800079185,0.0717547836348639,1.04895417692191,0.29419920886095,0.553281801279611,1886.60319049781,1750.63131519894,1801.47301741878,1939.22472308277,1955.91411270451,1840.4299022235,"SPD_1142","SP_RS06310","SPT_RS04660","SPT_0940","SPD_RS06040","signal recognition particle protein","TRANSPORT","Membrane","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"Ffh","Signal recognition particle protein Ffh"
"985","SP_0838",1132,22089.3616757424,-0.153299164186967,0.146241421775907,-1.04826089848795,0.294518419585872,0.553392825493949,19109.8560600073,26423.6769383727,24812.9834254052,22439.7757038748,17844.4924727346,21905.3854540594,"SPD_0732","SP_RS04100","SPT_RS06790","SPT_1365","SPD_RS03875","ribosomal protein S20","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpsT","30S ribosomal protein S20"
"986","SP_0672",1133,1256.45693784014,0.100386415195692,0.0960221505120118,1.04545060343274,0.295814759284784,0.554931447585136,1052.52599048825,1235.20312703458,1342.55887588468,1184.39990998409,1376.8770125589,1347.17671109034,"SPD_0584","SP_RS03300","SPT_RS03465","SPT_0696","SPD_RS03130","GTP-binding protein HflX","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"hflX","50S ribosomal subunit-associated GTPase HflX"
"987","SP_1073",1134,3374.1063976656,-0.0634652542854171,0.0607116954063978,-1.0453546694848,0.295859079248493,0.554931447585136,3506.21341485499,3401.82604188475,3442.28335586472,3333.50275183088,3313.6562785632,3247.15654299506,"SPD_0958","SP_RS05305","SPT_RS05520","SPT_1116","SPD_RS05105","RNA polymerase sigma-70 factor","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"rpoD","RNA polymerase sigma factor RpoD"
"988","SP_0578",1135,204.216487343459,-0.163269747711062,0.156535636555861,-1.04301966825809,0.29693918360465,0.555487813128487,233.894664552944,250.872126982651,170.063154870179,200.05925940664,202.995764993578,167.413953254763,"SPD_0503","SP_RS02860","SPT_RS03030","SPT_0608","SPD_RS02705","6-phospho-beta-glucosidase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"bglA-2","Beta-glucosidase/6-phospho-beta-glucosidase/beta- galactosidase"
"989","SP_0966",1136,1611.4444651712,0.0881650225248514,0.0845142348324461,1.04319731107598,0.296856918593441,0.555487813128487,1482.8039111281,1520.74122065484,1672.43012100975,1802.9880494991,1513.31678902999,1676.38669970541,"SPD_0854","SP_RS04790","SPT_RS06135","SPT_1237","SPD_RS04555","adherence and virulence protein A","VARIOUS","Extracellular","CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"pavA","adherence and virulence protein A"
"990","SP_1427",1137,1097.93098673085,-0.0922255199926383,0.0883549664490392,-1.04380685884626,0.29657475763856,0.555487813128487,1160.64710900801,1194.15132443742,1051.99871178487,1037.11701962338,1141.43520316061,1002.23655237079,"SPD_1256","SP_RS07000","SPT_RS04205","SPT_0848","SPD_RS06625","peptidase, U32 family","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","U32 family peptidase"
"991","SP_0570",1138,722.432998637694,-0.101703677564442,0.0980240277682592,-1.03753824322422,0.299485082293823,0.559758145904183,799.875621702286,686.933496792497,762.293136403012,657.863576944533,687.190581494653,740.441578489186,"n.p.","SP_RS02800","n.p","n.p.","n.p","conserved domain protein","UNKNOWN","Intracellular","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","AAA domain, putative AbiEii toxin, Type IV TA system"
"992","SP_1615",1139,72.7169745901165,0.2015143115037,0.194495940073749,1.0360849251007,0.300162524405838,0.560531772968585,57.3703894186467,81.1913429143854,57.25744410202,90.8244490557751,69.8837879486088,79.7744341012628,"SPD_1839","SP_RS07965","SPT_RS10030","SPT_2025","SPD_RS09710","transketolase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"RecP1","Transketolase"
"993","SP_1796",1140,6.99290953715823,-0.169269644128114,0.163509053986348,-1.03523101627294,0.300561037103935,0.560783619228132,14.3425973546617,7.29809823949532,5.98212102558417,3.68207225901791,1.66389971306211,8.98866863112821,"SPD_1583","SP_RS08915","SPT_RS08555","SPT_1720","SPD_RS08365","ABC transporter, substrate-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"994","SP_0828",1141,725.093759041688,0.102721092261818,0.0992797045130157,1.03466355752853,0.30082606067107,0.560786179708471,755.744552918711,626.72418631666,711.872402044517,773.235174393761,772.881416717352,710.104821859128,"SPD_0723","SP_RS04050","SPT_RS06835","SPT_1374","SPD_RS03825","ribose 5-phosphate isomerase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"rpiA","ribose-5-phosphate isomerase A"
"995","SP_1631",1142,6474.84064369186,-0.0661225876168538,0.0640306634125305,-1.03267066266119,0.301758047217389,0.562030968854104,6147.45788155191,6946.8772617196,6782.87065429451,6234.975691937,6208.84177929128,6528.02059335686,"SPD_1444","SP_RS08040","SPT_RS07795","SPT_1570","SPD_RS07605","threonyl-tRNA synthetase","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"ThrS","Threonyl-tRNA synthetase"
"996","SP_1152",1143,3076.12391145027,0.0659389487787656,0.0640757676512889,1.02907778081749,0.303443126261255,0.56467500398748,3038.4240857491,2926.53739403762,3045.75419074029,3183.76514663082,3027.46552791652,3234.79712362726,"SPD_1016","SP_RS05685","SPT_RS05840","SPT_1179","SPD_RS05415","exonuclease RexA","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING","CELLULAR PROCESSES","Replication","DNA repair and editing","Cellular community",3,"rexA","exonuclease RexA"
"997","SP_1203",1144,377.057556175436,-0.11907159806225,0.115949357161882,-1.02692762579105,0.304454544784704,0.566061902759673,421.451706883135,379.501108453756,382.001156919447,364.525153642773,371.049636012851,343.816575140654,"SPD_1063","SP_RS05910","SPT_RS05050","SPT_1023","SPD_RS05640","putative transcriptional repressor","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"ArgR","Arginine transcriptional repressor"
"998","SP_1735",1145,752.362366897496,-0.0950198802298759,0.0926331141926513,-1.02576579723165,0.305001991564723,0.566584485640319,792.15268466516,779.071987066125,763.147725120952,722.913520187183,683.862782068529,773.025502277026,"SPD_1545","SP_RS08585","SPT_RS08325","SPT_1673","SPD_RS08160","methionyl-tRNA formyltransferase","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"fmt","methionyl-tRNA formyltransferase"
"999","SP_1407",1146,576.549401559043,0.110768825285535,0.108140378219571,1.02430588009066,0.305690821475702,0.567368566560924,557.154743392627,542.796056562464,558.046432815209,670.13715114126,609.819244837265,521.342780605436,"SPD_1238","SP_RS06895","SPT_RS04305","SPT_0867","SPD_RS06530","hydrolase, haloacid dehalogenase-like family","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","HAD superfamily hydrolase"
"1000","SP_2098",1147,945.437120539959,0.0920884565898623,0.0902558586753533,1.02030447597979,0.307584081201653,0.57038477830507,864.968948158058,926.858476415905,950.302654349943,893.51620152168,1029.12197252892,1007.85447026525,"SPD_1924","SP_RS10685","SPT_RS10435","SPT_2107","SPD_RS10125","membrane protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","EamA domain protein - putative membrane transporter"
"1001","SP_2056",1148,268.584890836656,-0.140744112426948,0.138022626881769,-1.01971767677998,0.30786237573702,0.570403548077214,265.889689421036,305.607863778866,280.305099484516,233.197909737801,296.174148925056,230.33463367266,"SPD_1866","SP_RS10395","SPT_RS10155","SPT_2051","SPD_RS09840","N-acetylglucosamine-6-phosphate deacetylase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"nagA","N-acetylglucosamine-6-phosphate deacetylase"
"1002","SP_2233",1150,67.5212527036507,0.203241328758027,0.199641140904411,1.01803329633014,0.308662132882099,0.570978752728575,44.1310687835744,81.1913429143854,55.5482666661388,68.7320155016677,72.3796375182019,83.1451848379359,"SPD_2059","SP_RS11405","n.p","SPT_2251","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1003","SP_1771",1151,717.367993159454,-0.095951315363435,0.0943487782575651,-1.01698524491218,0.309160448684637,0.571315616292114,761.260936516658,747.142807268333,719.563700505982,656.636219524861,678.039133072811,741.565162068077,"n.p.","SP_RS08775","n.p","n.p.","n.p","glycosyl transferase, family 2/glycosyl transferase family 8","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Glycosyl transferase, family 2/glycosyl transferase family 8"
"1004","SP_1864",1152,1296.5192495766,-0.104517312557467,0.102832599097233,-1.016383067967,0.309447005447548,0.571348767870603,1213.6043915483,1595.54672760966,1228.89857639858,1366.04880809564,1215.47874039187,1159.53825341554,"SPD_1646","SP_RS09250","SPT_RS08875","SPT_1782","SPD_RS08705","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1005","SP_1654",1153,325.877138885246,0.128242422171136,0.126307204958684,1.01532151085985,0.309952593792242,0.571785921072072,303.401097887074,320.204060257857,304.233583586852,363.297796223101,297.838048638118,366.288246718474,"SPD_1467","SP_RS08165","SPT_RS07915","SPT_1594","SPD_RS07740","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1006","SP_0191",1155,684.195511387526,0.0977149042293345,0.0966998174896779,1.01049729736837,0.312257093615854,0.573885789440329,709.406930695958,627.636448596597,643.505304609269,721.686162767511,728.788074321206,674.150147334615,"SPD_0179","SP_RS00935","SPT_RS01215","SPT_0241","SPD_RS00970","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1007","SP_0378",1156,382.563446325707,0.129306592482016,0.128011684720181,1.01011554347297,0.312439936140997,0.573885789440329,404.902556089295,323.853109377605,364.054793842694,386.617587196881,460.900220518206,355.052410929564,"n.p.","SP_RS01850","SPT_RS02130","SPT_0421","n.p","choline binding protein J","VARIOUS","Cell Wall","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","choline binding protein J"
"1008","SP_1690",1157,43.3916440639367,0.212166891719769,0.209760146362232,1.0114737970929,0.311789716141192,0.573885789440329,41.9245153443957,41.9640648770981,29.9106051279209,57.6857987246139,57.4045401006429,31.4603402089487,"SPD_1502","SP_RS08350","SPT_RS08100","SPT_1628","SPD_RS07925","ABC transporter, substrate-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"","Putative ABC transporter, substrate-binding component "
"1009","SP_2039",1158,81.2130990638245,0.196809717545856,0.194767362357278,1.01048612644264,0.312262442972945,0.573885789440329,69.5064333341297,52.911212236341,97.423113845228,88.3697342164299,98.1700830706647,80.8980176801539,"SPD_1848","SP_RS10310","SPT_RS10075","SPT_2034","SPD_RS09755","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1010","SP_0986",1159,536.134853546406,-0.110994838875408,0.110004412859059,-1.00900351168292,0.312972950034831,0.574368822022506,536.192485720429,554.655466201644,581.974916917546,586.676846603521,477.539217648827,479.770188186468,"SPD_0872","SP_RS04890","SPT_RS06035","SPT_1218","SPD_RS04655","conserved hypothetical protein","MEMBRANE PROTEIN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"1011","SP_0667",1161,1148.47803146364,-0.0948102804934647,0.0943885425146574,-1.00446810563625,0.315153037026587,0.574962104619643,1319.51895662887,1033.59316316852,1214.37056819359,1069.02831253487,1162.23394957389,1092.12323868208,"SPD_0579","SP_RS03275","SPT_RS03440","SPT_0691","SPD_RS03105","putative pneumococcal surface protein","VARIOUS","Cell Wall","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","pneumococcal surface protein"
"1012","SP_1260",1163,520.930267982925,-0.115067496843572,0.114601933687058,-1.00406243718178,0.315348519454214,0.574962104619643,543.915422757554,530.024384643347,558.90102153315,418.528880108369,560.734203301932,513.477695553199,"SPD_1118","SP_RS06180","SPT_RS04780","SPT_0967","SPD_RS05915","copper homeostasis protein CutC","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"CutC","Copper homeostasis regulating transport protein"
"1013","SP_1552",1164,1712.68600303594,-0.0730688849617872,0.0726494421935601,-1.00577351670656,0.31452452950711,0.574962104619643,1705.66580848515,1746.07000379925,1821.12855793141,1638.52215526297,1728.79180187154,1635.93769086533,"SPD_1384","SP_RS07655","SPT_RS07425","SPT_1494","SPD_RS07285","cation efflux family protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Cation efflux family protein"
"1014","SP_1616",1165,25.5078857745187,0.212321241765011,0.211510365330095,1.00383374324776,0.315458756977491,0.574962104619643,20.9622576721978,26.4556061181705,17.0917743588119,34.3660077508338,24.9584956959317,29.2131730511667,"n.p.","SP_RS07970","SPT_RS07725","SPT_1556","n.p","ribulose-phosphate 3-epimerase family protein","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Hypothetical Protein"
"1015","SP_1908",1166,29.0661456035818,0.213014599682487,0.211814351128462,1.00566651196026,0.314576017336909,0.574962104619643,25.3753645505553,23.7188192783598,24.7830728202773,46.6395819475602,25.7904455524628,28.0895894722756,"SPD_1711","SP_RS09595","SPT_RS09235","SPT_1857","SPD_RS09040","single-strand DNA-binding protein","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"ssbB","Single-stranded DNA-binding protein"
"1016","SP_2008",1167,1299.99654817193,0.101703027431943,0.101269799843743,1.00427795442342,0.315244656667421,0.574962104619643,1444.18922594247,1143.06463676095,1166.51359998891,1357.45730615794,1195.51194383513,1493.24257634617,"SPD_1820","SP_RS10165","SPT_RS09925","SPT_2004","SPD_RS09610","putative preprotein translocase, SecE subunit","TRANSPORT","Membrane","GENETIC INFORMATION PROCESSING","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Folding, sorting, degradation","Membrane transport",NA,2,"secE","Preprotein translocase subunit SecE"
"1017","SP_2129",1168,394.660806526397,0.12780505201243,0.127556945383617,1.00194506561809,0.316370125431712,0.576129500679153,377.320638099561,406.868976851864,342.690075894179,342.432720088666,430.118075826556,468.534352397558,"SPD_1959","SP_RS10865","SPT_RS10605","SPT_2141","SPD_RS10300","putative PTS system, IIC component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"ulaA","PTS system ascorbate-specific transporter subunit IIC"
"1018","SP_0886",1169,371.265258534687,0.137337337054711,0.137521702825644,0.998659369632976,0.317959729356737,0.578034482343401,289.058500532412,354.87002689546,408.493407175605,338.750647829648,376.873285008569,459.54568376643,"SPD_0782","SP_RS04370","SPT_RS06530","SPT_1314","SPD_RS04145","putative type I restriction-modification system, M subunit","VARIOUS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"hsdM","Type I restriction-modification system, DNA methylase subunit"
"1019","SP_1060",1170,15.864133963163,-0.198570545224005,0.198828660188599,-0.998701822139984,0.317939157722461,0.578034482343401,14.3425973546617,22.8065569984229,20.5101292305743,14.7282890360716,18.3028968436832,4.4943343155641,"n.p.","SP_RS05240","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1020","SP_1743",1171,517.844158103152,-0.111409704997699,0.111637727048995,-0.997957482140458,0.318299976387479,0.57815888110689,527.366271963714,521.814024123915,566.592319994615,527.763690459234,430.950025683087,532.578616394346,"SPD_1553","SP_RS08625","SPT_RS08370","SPT_1681","SPD_RS08200","conserved hypothetical protein","AMINO ACID METABOLSIM",NA,"METABOLISM",NA,NA,"Various metabolism",NA,NA,1,""," SAM-dependent methyltransferase"
"1021","SP_0588",1172,7412.95724523519,-0.0601405978666912,0.0603111873502473,-0.997171511770023,0.318681266402372,0.578357554298502,7737.27963448018,7878.29704953519,7098.21389121459,7208.2701257374,7273.73759565103,7281.94517479274,"SPD_0512","SP_RS02910","SPT_RS03080","SPT_0617","SPD_RS02755","polyribonucleotide nucleotidyltransferase","NUCLEOTIDE METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"pnp","polynucleotide phosphorylase"
"1022","SP_0613",1173,4172.15484102104,-0.0617474765270532,0.0620566866112887,-0.99501729626378,0.319727852192872,0.579268434083679,4165.97289316942,4190.02065175025,4431.89709123993,4229.47366819191,4032.46095460603,3983.10378716869,"SPD_0533","SP_RS03010","SPT_RS03180","SPT_0638","SPD_RS02860","metallo-beta-lactamase superfamily protein","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"rnjA","mRNA degradation ribonuclease J1/J2"
"1023","SP_1363",1174,2041.48854203347,-0.0852035486837197,0.0856164904503986,-0.995176843099892,0.319650262307096,0.579268434083679,2386.38754447179,1864.66410019105,2063.83175382654,1987.09166245,1930.12366715205,2016.83252410939,"SPD_1197","SP_RS06675","SPT_RS04515","SPT_0910","SPD_RS06320","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1024","SP_1076",1176,2589.11141536883,-0.0661263315120956,0.0665705233488902,-0.993327499703335,0.320550380328704,0.579770968502682,2546.36266881224,2776.92638012797,2626.15113023145,2514.85535290923,2552.42215983728,2517.95080029479,"SPD_0961","SP_RS05320","SPT_RS05535","SPT_1119","SPD_RS05120","glycosyl transferase, group 1","CARBOHYDRATE METABOLISM",NA,"METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","group 1 glycosyl transferase"
